#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
6095,07/11/2023 20:24:22,26.18,69.019,20.07,,
6096,07/11/2023 20:34:22,26.21,68.750,20.04,,
6097,07/11/2023 20:44:22,26.23,68.506,20.00,,
6098,07/11/2023 20:54:22,26.26,68.311,19.98,,
6099,07/11/2023 21:04:22,26.28,68.140,19.96,,
6100,07/11/2023 21:14:22,26.28,67.993,19.93,,
6101,07/11/2023 21:24:22,26.30,67.847,19.91,,
6102,07/11/2023 21:34:22,26.30,67.725,19.88,,
6103,07/11/2023 21:44:22,26.30,67.554,19.84,,
6104,07/11/2023 21:54:22,26.33,67.432,19.84,,
6105,07/11/2023 22:04:22,26.33,67.310,19.81,,
6106,07/11/2023 22:14:22,26.33,67.212,19.79,,
6107,07/11/2023 22:24:22,26.35,67.090,19.78,,
6108,07/11/2023 22:34:22,26.35,66.992,19.75,,
6109,07/11/2023 22:44:22,26.35,66.919,19.73,,
6110,07/11/2023 22:54:22,26.38,66.797,19.73,,
6111,07/11/2023 23:04:22,26.38,66.675,19.70,,
6112,07/11/2023 23:14:22,26.38,66.577,19.68,,
6113,07/11/2023 23:24:22,26.38,66.479,19.66,,
6114,07/11/2023 23:34:22,26.38,66.382,19.63,,
6115,07/11/2023 23:44:22,26.38,66.309,19.62,,
6116,07/11/2023 23:54:22,26.40,66.211,19.61,,
6117,07/12/2023 00:04:22,26.40,66.138,19.59,,
6118,07/12/2023 00:14:22,26.40,66.040,19.57,,
6119,07/12/2023 00:24:22,26.40,65.967,19.55,,
6120,07/12/2023 00:34:22,26.40,65.869,19.53,,
6121,07/12/2023 00:44:22,26.40,65.771,19.50,,
6122,07/12/2023 00:54:22,26.40,65.698,19.49,,
6123,07/12/2023 01:04:22,26.40,65.625,19.47,,
6124,07/12/2023 01:14:22,26.40,65.576,19.46,,
6125,07/12/2023 01:24:22,26.43,65.503,19.47,,
6126,07/12/2023 01:34:22,26.43,65.430,19.45,,
6127,07/12/2023 01:44:22,26.43,65.356,19.43,,
6128,07/12/2023 01:54:22,26.43,65.283,19.41,,
6129,07/12/2023 02:04:22,26.43,65.234,19.40,,
6130,07/12/2023 02:14:22,26.43,65.137,19.38,,
6131,07/12/2023 02:24:22,26.43,65.112,19.37,,
6132,07/12/2023 02:34:22,26.43,65.039,19.35,,
6133,07/12/2023 02:44:22,26.43,65.015,19.35,,
6134,07/12/2023 02:54:22,26.43,64.990,19.34,,
6135,07/12/2023 03:04:22,26.43,64.868,19.31,,
6136,07/12/2023 03:14:22,26.43,64.868,19.31,,
6137,07/12/2023 03:24:22,26.43,64.819,19.30,,
6138,07/12/2023 03:34:22,26.43,64.746,19.28,,
6139,07/12/2023 03:44:22,26.43,64.697,19.27,,
6140,07/12/2023 03:54:22,26.43,64.648,19.25,,
6141,07/12/2023 04:04:22,26.43,64.600,19.24,,
6142,07/12/2023 04:14:22,26.43,64.575,19.24,,
6143,07/12/2023 04:24:22,26.43,64.551,19.23,,
6144,07/12/2023 04:34:22,26.43,64.478,19.21,,
6145,07/12/2023 04:44:22,26.43,64.429,19.20,,
6146,07/12/2023 04:54:22,26.43,64.380,19.19,,
6147,07/12/2023 05:04:22,26.43,64.331,19.18,,
6148,07/12/2023 05:14:22,26.43,64.307,19.17,,
6149,07/12/2023 05:24:22,26.43,64.233,19.15,,
6150,07/12/2023 05:34:22,26.43,64.233,19.15,,
6151,07/12/2023 05:44:22,26.43,64.209,19.14,,
6152,07/12/2023 05:54:22,26.43,64.136,19.13,,
6153,07/12/2023 06:04:22,26.48,64.063,19.16,,
6154,07/12/2023 06:14:22,26.55,60.767,18.38,,
6155,07/12/2023 06:24:22,26.74,58.984,18.08,,
6156,07/12/2023 06:34:22,26.70,58.472,17.90,,
6157,07/12/2023 06:44:22,26.74,61.646,18.78,,
6158,07/12/2023 06:54:22,26.77,62.378,19.00,,
6159,07/12/2023 07:04:22,26.77,63.330,19.24,,
6160,07/12/2023 07:14:22,26.82,65.576,19.85,,
6161,07/12/2023 07:24:22,26.92,66.309,20.13,,
6162,07/12/2023 07:34:22,26.99,63.623,19.53,,
6163,07/12/2023 07:44:22,27.04,61.646,19.07,,
6164,07/12/2023 07:54:22,27.04,61.060,18.91,,
6165,07/12/2023 08:04:22,27.11,62.305,19.30,,
6166,07/12/2023 08:14:22,27.21,63.281,19.65,,
6167,07/12/2023 08:24:22,27.28,64.136,19.93,,
6168,07/12/2023 08:34:22,26.40,51.465,15.61,,
6169,07/12/2023 08:44:22,25.72,71.167,20.13,,
6170,07/12/2023 08:54:22,26.16,70.215,20.33,,
6171,07/12/2023 09:04:22,26.35,69.702,20.39,,
6172,07/12/2023 09:14:22,26.52,69.287,20.46,,
6173,07/12/2023 09:24:22,26.70,68.848,20.53,,
6174,07/12/2023 09:34:22,26.84,68.408,20.56,,
6175,07/12/2023 09:44:22,26.96,68.042,20.59,,
6176,07/12/2023 09:54:22,27.06,67.700,20.60,,
6177,07/12/2023 10:04:22,27.19,67.407,20.65,,
6178,07/12/2023 10:14:22,27.28,67.163,20.68,,
6179,07/12/2023 10:24:22,25.45,67.163,18.94,,
6180,07/12/2023 10:34:22,25.99,71.924,20.56,,
6181,07/12/2023 10:44:22,26.23,70.679,20.51,,
6182,07/12/2023 10:54:22,26.43,69.727,20.48,,
6183,07/12/2023 11:04:22,26.60,68.970,20.46,,
6184,07/12/2023 11:14:22,26.77,68.359,20.48,,
6185,07/12/2023 11:24:22,26.89,67.822,20.47,,
6186,07/12/2023 11:34:22,27.01,67.407,20.48,,
6187,07/12/2023 11:44:22,27.14,67.041,20.52,,
6188,07/12/2023 11:54:22,27.26,66.748,20.56,,
6189,07/12/2023 12:04:22,25.65,60.669,17.50,,
6190,07/12/2023 12:14:22,25.89,71.704,20.41,,
6191,07/12/2023 12:24:22,26.18,70.313,20.37,,
6192,07/12/2023 12:34:22,26.38,69.409,20.35,,
6193,07/12/2023 12:44:22,26.57,68.652,20.36,,
6194,07/12/2023 12:54:22,26.74,68.018,20.37,,
6195,07/12/2023 13:04:22,26.89,67.505,20.39,,
6196,07/12/2023 13:14:22,27.01,67.065,20.40,,
6197,07/12/2023 13:24:22,27.14,66.675,20.43,,
6198,07/12/2023 13:34:22,27.26,66.309,20.45,,
6199,07/12/2023 13:44:22,25.79,56.494,16.51,,
6200,07/12/2023 13:54:22,25.79,71.338,20.23,,
6201,07/12/2023 14:04:22,26.11,69.678,20.16,,
6202,07/12/2023 14:14:22,26.33,68.726,20.15,,
6203,07/12/2023 14:24:22,26.52,67.871,20.13,,
6204,07/12/2023 14:34:22,26.70,67.212,20.14,,
6205,07/12/2023 14:44:22,26.82,66.626,20.11,,
6206,07/12/2023 14:54:22,26.96,66.113,20.12,,
6207,07/12/2023 15:04:22,27.06,65.649,20.10,,
6208,07/12/2023 15:14:22,27.19,65.259,20.13,,
6209,07/12/2023 15:24:22,27.28,64.868,20.11,,
6210,07/12/2023 15:34:22,25.40,66.064,18.62,,
6211,07/12/2023 15:44:22,25.94,69.067,19.85,,
6212,07/12/2023 15:54:22,26.18,67.822,19.79,,
6213,07/12/2023 16:04:22,26.38,66.943,19.77,,
6214,07/12/2023 16:14:22,26.55,66.187,19.75,,
6215,07/12/2023 16:24:22,26.72,65.527,19.75,,
6216,07/12/2023 16:34:22,26.84,65.063,19.75,,
6217,07/12/2023 16:44:22,26.96,64.600,19.74,,
6218,07/12/2023 16:54:22,27.06,64.185,19.74,,
6219,07/12/2023 17:04:22,27.16,63.794,19.73,,
6220,07/12/2023 17:14:22,27.26,63.452,19.74,,
6221,07/12/2023 17:24:22,25.53,60.229,17.28,,
6222,07/12/2023 17:34:22,25.84,67.920,19.49,,
6223,07/12/2023 17:44:22,26.11,66.479,19.40,,
6224,07/12/2023 17:54:22,26.33,65.552,19.38,,
6225,07/12/2023 18:04:22,26.50,64.819,19.36,,
6226,07/12/2023 18:14:22,26.65,64.209,19.35,,
6227,07/12/2023 18:24:22,26.79,63.745,19.37,,
6228,07/12/2023 18:34:22,26.89,63.257,19.34,,
6229,07/12/2023 18:44:22,27.01,62.891,19.36,,
6230,07/12/2023 18:54:22,27.11,62.573,19.37,,
6231,07/12/2023 19:04:22,27.21,62.256,19.38,,
6232,07/12/2023 19:14:22,27.28,62.012,19.39,,
6233,07/12/2023 19:24:22,25.28,66.577,18.63,,
6234,07/12/2023 19:34:22,25.99,65.869,19.14,,
6235,07/12/2023 19:44:22,26.21,64.844,19.09,,
6236,07/12/2023 19:54:22,26.40,64.111,19.09,,
6237,07/12/2023 20:04:22,26.52,63.574,19.07,,
6238,07/12/2023 20:14:22,26.52,63.452,19.04,,
6239,07/12/2023 20:24:22,26.50,63.452,19.02,,
6240,07/12/2023 20:34:22,26.48,63.403,18.99,,
6241,07/12/2023 20:44:22,26.48,63.379,18.98,,
6242,07/12/2023 20:54:22,26.48,63.379,18.98,,
6243,07/12/2023 21:04:22,26.48,63.330,18.97,,
6244,07/12/2023 21:14:22,26.48,63.257,18.95,,
6245,07/12/2023 21:24:22,26.48,63.184,18.93,,
6246,07/12/2023 21:34:22,26.48,63.159,18.93,,
6247,07/12/2023 21:44:22,26.48,63.110,18.91,,
6248,07/12/2023 21:54:22,26.50,63.037,18.92,,
6249,07/12/2023 22:04:22,26.50,62.964,18.90,,
6250,07/12/2023 22:14:22,26.50,62.866,18.87,,
6251,07/12/2023 22:24:22,26.50,62.842,18.87,,
6252,07/12/2023 22:34:22,26.50,62.769,18.85,,
6253,07/12/2023 22:44:22,26.50,62.695,18.83,,
6254,07/12/2023 22:54:22,26.50,62.622,18.81,,
6255,07/12/2023 23:04:22,26.52,62.524,18.80,,
6256,07/12/2023 23:14:22,26.52,62.500,18.80,,
6257,07/12/2023 23:24:22,26.52,62.427,18.78,,
6258,07/12/2023 23:34:22,26.52,62.354,18.76,,
6259,07/12/2023 23:44:22,26.52,62.329,18.75,,
6260,07/12/2023 23:54:22,26.52,62.256,18.73,,
6261,07/13/2023 00:04:22,26.52,62.231,18.73,,
6262,07/13/2023 00:14:22,26.55,62.183,18.74,,
6263,07/13/2023 00:24:22,26.55,62.134,18.73,,
6264,07/13/2023 00:34:22,26.55,62.109,18.72,,
6265,07/13/2023 00:44:22,26.55,62.036,18.71,,
6266,07/13/2023 00:54:22,26.55,62.036,18.71,,
6267,07/13/2023 01:04:22,26.55,61.963,18.69,,
6268,07/13/2023 01:14:22,26.55,61.938,18.68,,
6269,07/13/2023 01:24:22,26.55,61.938,18.68,,
6270,07/13/2023 01:34:22,26.57,61.865,18.68,,
6271,07/13/2023 01:44:22,26.57,61.865,18.68,,
6272,07/13/2023 01:54:22,26.57,61.841,18.67,,
6273,07/13/2023 02:04:22,26.57,61.816,18.67,,
6274,07/13/2023 02:14:22,26.57,61.816,18.67,,
6275,07/13/2023 02:24:22,26.57,61.841,18.67,,
6276,07/13/2023 02:34:22,26.57,61.841,18.67,,
6277,07/13/2023 02:44:22,26.60,61.841,18.70,,
6278,07/13/2023 02:54:22,26.60,61.841,18.70,,
6279,07/13/2023 03:04:22,26.62,61.816,18.72,,
6280,07/13/2023 03:14:22,26.62,61.768,18.70,,
6281,07/13/2023 03:24:22,26.62,61.743,18.70,,
6282,07/13/2023 03:34:22,26.65,61.743,18.72,,
6283,07/13/2023 03:44:22,26.65,61.719,18.72,,
6284,07/13/2023 03:54:22,26.67,61.719,18.74,,
6285,07/13/2023 04:04:22,26.67,61.694,18.73,,
6286,07/13/2023 04:14:22,26.70,61.646,18.75,,
6287,07/13/2023 04:24:22,26.70,61.670,18.75,,
6288,07/13/2023 04:34:22,26.72,61.646,18.76,,
6289,07/13/2023 04:44:22,26.72,61.597,18.75,,
6290,07/13/2023 04:54:22,26.74,61.523,18.75,,
6291,07/13/2023 05:04:22,26.74,61.523,18.75,,
6292,07/13/2023 05:14:22,26.77,61.499,18.77,,
6293,07/13/2023 05:24:22,26.77,61.475,18.77,,
6294,07/13/2023 05:34:22,26.79,61.475,18.79,,
6295,07/13/2023 05:44:22,26.79,61.450,18.78,,
6296,07/13/2023 05:54:22,26.82,61.426,18.80,,
6297,07/13/2023 06:04:22,26.84,61.377,18.81,,
6298,07/13/2023 06:14:22,26.92,60.449,18.64,,
6299,07/13/2023 06:24:22,26.92,58.740,18.18,,
6300,07/13/2023 06:34:22,26.96,59.595,18.45,,
6301,07/13/2023 06:44:22,27.04,58.960,18.35,,
6302,07/13/2023 06:54:22,26.96,59.424,18.40,,
6303,07/13/2023 07:04:22,26.96,60.669,18.73,,
6304,07/13/2023 07:14:22,27.04,63.232,19.48,,
6305,07/13/2023 07:24:22,27.11,65.088,20.01,,
6306,07/13/2023 07:34:22,27.11,63.818,19.69,,
6307,07/13/2023 07:44:22,27.16,66.089,20.30,,
6308,07/13/2023 07:54:22,27.28,66.895,20.61,,
6309,07/13/2023 08:04:22,27.04,58.740,18.29,,
6310,07/13/2023 08:14:22,25.65,71.313,20.09,,
6311,07/13/2023 08:24:22,26.18,71.704,20.69,,
6312,07/13/2023 08:34:22,26.38,71.436,20.82,,
6313,07/13/2023 08:44:22,26.57,71.313,20.98,,
6314,07/13/2023 08:54:22,26.52,53.760,16.41,,
6315,07/13/2023 09:04:22,25.79,51.099,14.94,,
6316,07/13/2023 09:14:22,25.89,56.055,16.48,,
6317,07/13/2023 09:24:22,25.96,61.011,17.88,,
6318,07/13/2023 09:34:22,26.08,64.478,18.88,,
6319,07/13/2023 09:44:22,26.21,66.187,19.42,,
6320,07/13/2023 09:54:22,26.30,68.823,20.14,,
6321,07/13/2023 10:04:22,26.45,69.604,20.47,,
6322,07/13/2023 10:14:22,26.57,70.215,20.72,,
6323,07/13/2023 10:24:22,26.70,70.679,20.96,,
6324,07/13/2023 10:34:22,26.82,71.216,21.19,,
6325,07/13/2023 10:44:22,26.92,71.680,21.40,,
6326,07/13/2023 10:54:22,27.01,72.144,21.59,,
6327,07/13/2023 11:04:22,27.11,72.534,21.77,,
6328,07/13/2023 11:14:22,27.21,72.974,21.97,,
6329,07/13/2023 11:24:22,27.31,73.389,22.16,,
6330,07/13/2023 11:34:22,26.89,59.839,18.45,,
6331,07/13/2023 11:44:22,25.62,77.124,21.34,,
6332,07/13/2023 11:54:22,26.01,81.177,22.56,,
6333,07/13/2023 12:04:22,26.45,80.396,22.83,,
6334,07/13/2023 12:14:22,26.67,79.639,22.89,,
6335,07/13/2023 12:24:22,26.82,79.175,22.94,,
6336,07/13/2023 12:34:22,26.84,70.825,21.12,,
6337,07/13/2023 12:44:22,26.96,71.973,21.50,,
6338,07/13/2023 12:54:22,27.06,72.900,21.81,,
6339,07/13/2023 13:04:22,27.19,73.633,22.10,,
6340,07/13/2023 13:14:22,27.26,74.170,22.28,,
6341,07/13/2023 13:24:22,27.36,73.462,22.22,,
6342,07/13/2023 13:34:22,25.60,73.169,20.46,,
6343,07/13/2023 13:44:22,25.94,82.373,22.73,,
6344,07/13/2023 13:54:22,26.33,81.787,23.00,,
6345,07/13/2023 14:04:22,26.55,80.688,22.99,,
6346,07/13/2023 14:14:22,26.72,80.029,23.02,,
6347,07/13/2023 14:24:22,26.87,79.590,23.07,,
6348,07/13/2023 14:34:22,27.01,79.321,23.15,,
6349,07/13/2023 14:44:22,27.11,79.077,23.20,,
6350,07/13/2023 14:54:22,27.23,78.931,23.28,,
6351,07/13/2023 15:04:22,27.33,78.784,23.35,,
6352,07/13/2023 15:14:22,25.87,65.430,18.92,,
6353,07/13/2023 15:24:22,25.89,85.718,23.34,,
6354,07/13/2023 15:34:22,26.23,85.449,23.62,,
6355,07/13/2023 15:44:22,26.52,83.667,23.56,,
6356,07/13/2023 15:54:22,26.72,82.593,23.54,,
6357,07/13/2023 16:04:22,26.87,81.812,23.53,,
6358,07/13/2023 16:14:22,27.01,81.177,23.53,,
6359,07/13/2023 16:24:22,27.14,80.664,23.56,,
6360,07/13/2023 16:34:22,27.23,80.200,23.55,,
6361,07/13/2023 16:44:22,27.09,68.408,20.80,,
6362,07/13/2023 16:54:22,25.57,79.468,21.78,,
6363,07/13/2023 17:04:22,25.91,85.767,23.37,,
6364,07/13/2023 17:14:22,26.35,84.082,23.47,,
6365,07/13/2023 17:24:22,26.57,82.324,23.34,,
6366,07/13/2023 17:34:22,26.77,81.079,23.28,,
6367,07/13/2023 17:44:22,26.92,80.103,23.23,,
6368,07/13/2023 17:54:22,27.04,79.272,23.17,,
6369,07/13/2023 18:04:22,27.16,78.516,23.13,,
6370,07/13/2023 18:14:22,27.28,77.856,23.10,,
6371,07/13/2023 18:24:22,25.72,66.479,19.03,,
6372,07/13/2023 18:34:22,25.84,83.691,22.90,,
6373,07/13/2023 18:44:22,26.21,82.642,23.05,,
6374,07/13/2023 18:54:22,26.50,80.542,22.91,,
6375,07/13/2023 19:04:22,26.70,79.248,22.83,,
6376,07/13/2023 19:14:22,26.87,78.271,22.79,,
6377,07/13/2023 19:24:22,27.01,77.441,22.75,,
6378,07/13/2023 19:34:22,27.16,76.709,22.74,,
6379,07/13/2023 19:44:22,27.26,76.099,22.71,,
6380,07/13/2023 19:54:22,25.94,58.179,17.11,,
6381,07/13/2023 20:04:22,25.77,81.152,22.32,,
6382,07/13/2023 20:14:22,25.96,81.055,22.49,,
6383,07/13/2023 20:24:22,26.21,79.395,22.39,,
6384,07/13/2023 20:34:22,26.28,78.540,22.28,,
6385,07/13/2023 20:44:22,26.33,77.905,22.19,,
6386,07/13/2023 20:54:22,26.38,77.417,22.14,,
6387,07/13/2023 21:04:22,26.43,76.978,22.09,,
6388,07/13/2023 21:14:22,26.45,76.636,22.04,,
6389,07/13/2023 21:24:22,26.48,76.294,21.99,,
6390,07/13/2023 21:34:22,26.50,75.977,21.95,,
6391,07/13/2023 21:44:22,26.52,75.659,21.90,,
6392,07/13/2023 21:54:22,26.55,75.391,21.87,,
6393,07/13/2023 22:04:22,26.57,75.171,21.84,,
6394,07/13/2023 22:14:22,26.60,74.927,21.81,,
6395,07/13/2023 22:24:22,26.62,74.731,21.79,,
6396,07/13/2023 22:34:22,26.67,74.512,21.79,,
6397,07/13/2023 22:44:22,26.70,74.292,21.77,,
6398,07/13/2023 22:54:22,26.72,74.097,21.75,,
6399,07/13/2023 23:04:22,26.74,73.901,21.72,,
6400,07/13/2023 23:14:22,26.79,73.730,21.73,,
6401,07/13/2023 23:24:22,26.82,73.535,21.72,,
6402,07/13/2023 23:34:22,26.87,73.340,21.72,,
6403,07/13/2023 23:44:22,26.89,73.193,21.71,,
6404,07/13/2023 23:54:22,26.94,73.022,21.72,,
6405,07/14/2023 00:04:22,26.96,72.827,21.69,,
6406,07/14/2023 00:14:22,27.01,72.705,21.72,,
6407,07/14/2023 00:24:22,27.04,72.510,21.70,,
6408,07/14/2023 00:34:22,27.09,72.363,21.71,,
6409,07/14/2023 00:44:22,27.14,72.217,21.73,,
6410,07/14/2023 00:54:22,27.16,72.070,21.72,,
6411,07/14/2023 01:04:22,27.21,71.899,21.72,,
6412,07/14/2023 01:14:22,25.50,65.381,18.55,,
6413,07/14/2023 01:24:22,25.72,77.466,21.51,,
6414,07/14/2023 01:34:22,26.11,76.367,21.65,,
6415,07/14/2023 01:44:22,26.30,75.049,21.55,,
6416,07/14/2023 01:54:22,26.40,74.292,21.48,,
6417,07/14/2023 02:04:22,26.50,73.706,21.45,,
6418,07/14/2023 02:14:22,26.57,73.218,21.41,,
6419,07/14/2023 02:24:22,26.65,72.876,21.41,,
6420,07/14/2023 02:34:22,26.72,72.485,21.39,,
6421,07/14/2023 02:44:22,26.77,72.241,21.38,,
6422,07/14/2023 02:54:22,26.82,71.973,21.37,,
6423,07/14/2023 03:04:22,26.87,71.704,21.35,,
6424,07/14/2023 03:14:22,26.92,71.460,21.35,,
6425,07/14/2023 03:24:22,26.96,71.265,21.34,,
6426,07/14/2023 03:34:22,26.99,71.045,21.32,,
6427,07/14/2023 03:44:22,27.04,70.850,21.32,,
6428,07/14/2023 03:54:22,27.09,70.654,21.32,,
6429,07/14/2023 04:04:22,27.11,70.459,21.30,,
6430,07/14/2023 04:14:22,27.16,70.313,21.31,,
6431,07/14/2023 04:24:22,27.19,70.117,21.29,,
6432,07/14/2023 04:34:22,25.55,61.206,17.55,,
6433,07/14/2023 04:44:22,25.67,75.586,21.06,,
6434,07/14/2023 04:54:22,26.06,74.341,21.16,,
6435,07/14/2023 05:04:22,26.26,72.998,21.06,,
6436,07/14/2023 05:14:22,26.35,72.241,20.98,,
6437,07/14/2023 05:24:22,26.43,71.729,20.94,,
6438,07/14/2023 05:34:22,26.50,71.338,20.92,,
6439,07/14/2023 05:44:22,26.55,70.996,20.88,,
6440,07/14/2023 05:54:22,26.60,70.728,20.87,,
6441,07/14/2023 06:04:22,26.67,70.435,20.87,,
6442,07/14/2023 06:14:22,26.72,60.229,18.39,,
6443,07/14/2023 06:24:22,26.67,56.665,17.38,,
6444,07/14/2023 06:34:22,26.65,55.127,16.92,,
6445,07/14/2023 06:44:22,26.60,57.788,17.62,,
6446,07/14/2023 06:54:22,26.65,62.183,18.84,,
6447,07/14/2023 07:04:22,26.72,65.796,19.81,,
6448,07/14/2023 07:14:22,26.79,67.896,20.39,,
6449,07/14/2023 07:24:22,26.92,68.701,20.70,,
6450,07/14/2023 07:34:22,27.04,69.263,20.95,,
6451,07/14/2023 07:44:22,27.14,69.800,21.17,,
6452,07/14/2023 07:54:22,27.26,70.239,21.39,,
6453,07/14/2023 08:04:22,27.36,70.679,21.59,,
6454,07/14/2023 08:14:22,25.79,66.992,19.22,,
6455,07/14/2023 08:24:22,26.04,77.368,21.80,,
6456,07/14/2023 08:34:22,26.40,77.295,22.13,,
6457,07/14/2023 08:44:22,26.62,76.489,22.17,,
6458,07/14/2023 08:54:22,26.79,76.099,22.25,,
6459,07/14/2023 09:04:22,26.94,75.879,22.35,,
6460,07/14/2023 09:14:22,27.06,75.781,22.44,,
6461,07/14/2023 09:24:22,27.19,75.757,22.57,,
6462,07/14/2023 09:34:22,27.31,75.781,22.69,,
6463,07/14/2023 09:44:22,26.33,53.589,16.18,,
6464,07/14/2023 09:54:22,25.84,80.664,22.29,,
6465,07/14/2023 10:04:22,26.08,82.373,22.87,,
6466,07/14/2023 10:14:22,26.45,81.396,23.03,,
6467,07/14/2023 10:24:22,26.65,80.469,23.04,,
6468,07/14/2023 10:34:22,26.82,79.736,23.05,,
6469,07/14/2023 10:44:22,26.94,79.199,23.06,,
6470,07/14/2023 10:54:22,27.09,78.809,23.12,,
6471,07/14/2023 11:04:22,27.19,78.345,23.12,,
6472,07/14/2023 11:14:22,27.31,78.003,23.16,,
6473,07/14/2023 11:24:22,25.94,64.160,18.67,,
6474,07/14/2023 11:34:22,25.89,72.412,20.57,,
6475,07/14/2023 11:44:22,26.16,73.145,21.00,,
6476,07/14/2023 11:54:22,26.40,72.534,21.09,,
6477,07/14/2023 12:04:22,26.57,72.192,21.18,,
6478,07/14/2023 12:14:22,26.70,71.948,21.25,,
6479,07/14/2023 12:24:22,26.84,71.704,21.32,,
6480,07/14/2023 12:34:22,26.96,71.509,21.40,,
6481,07/14/2023 12:44:22,27.06,71.265,21.44,,
6482,07/14/2023 12:54:22,27.19,71.021,21.50,,
6483,07/14/2023 13:04:22,27.28,70.825,21.55,,
6484,07/14/2023 13:14:22,25.87,62.598,18.21,,
6485,07/14/2023 13:24:22,25.94,75.928,21.39,,
6486,07/14/2023 13:34:22,26.13,74.829,21.34,,
6487,07/14/2023 13:44:22,26.33,73.853,21.32,,
6488,07/14/2023 13:54:22,26.50,73.047,21.30,,
6489,07/14/2023 14:04:22,26.67,72.363,21.31,,
6490,07/14/2023 14:14:22,26.82,71.826,21.33,,
6491,07/14/2023 14:24:22,26.96,71.338,21.36,,
6492,07/14/2023 14:34:22,27.09,70.923,21.39,,
6493,07/14/2023 14:44:22,27.21,70.557,21.42,,
6494,07/14/2023 14:54:22,27.26,67.578,20.76,,
6495,07/14/2023 15:04:22,25.65,71.265,20.08,,
6496,07/14/2023 15:14:22,26.04,74.829,21.25,,
6497,07/14/2023 15:24:22,26.21,73.779,21.19,,
6498,07/14/2023 15:34:22,26.40,72.925,21.18,,
6499,07/14/2023 15:44:22,26.57,72.144,21.17,,
6500,07/14/2023 15:54:22,26.74,71.558,21.20,,
6501,07/14/2023 16:04:22,26.89,71.021,21.22,,
6502,07/14/2023 16:14:22,27.01,70.581,21.23,,
6503,07/14/2023 16:24:22,27.14,70.166,21.26,,
6504,07/14/2023 16:34:22,27.26,69.824,21.29,,
6505,07/14/2023 16:44:22,26.01,56.323,16.66,,
6506,07/14/2023 16:54:22,25.84,74.878,21.07,,
6507,07/14/2023 17:04:22,26.11,73.608,21.05,,
6508,07/14/2023 17:14:22,26.30,72.656,21.02,,
6509,07/14/2023 17:24:22,26.50,71.826,21.03,,
6510,07/14/2023 17:34:22,26.67,71.216,21.05,,
6511,07/14/2023 17:44:22,26.82,70.605,21.05,,
6512,07/14/2023 17:54:22,26.96,70.093,21.07,,
6513,07/14/2023 18:04:22,27.09,69.678,21.10,,
6514,07/14/2023 18:14:22,27.21,69.312,21.13,,
6515,07/14/2023 18:24:22,26.99,59.375,18.42,,
6516,07/14/2023 18:34:22,25.57,72.900,20.37,,
6517,07/14/2023 18:44:22,26.04,73.291,20.91,,
6518,07/14/2023 18:54:22,26.21,72.339,20.86,,
6519,07/14/2023 19:04:22,26.40,71.484,20.85,,
6520,07/14/2023 19:14:22,26.57,70.776,20.85,,
6521,07/14/2023 19:24:22,26.74,70.166,20.88,,
6522,07/14/2023 19:34:22,26.89,69.702,20.91,,
6523,07/14/2023 19:44:22,27.04,69.263,20.95,,
6524,07/14/2023 19:54:22,27.16,68.872,20.97,,
6525,07/14/2023 20:04:22,27.23,68.579,20.97,,
6526,07/14/2023 20:14:22,27.21,68.579,20.95,,
6527,07/14/2023 20:24:22,27.19,68.652,20.95,,
6528,07/14/2023 20:34:22,27.19,68.701,20.96,,
6529,07/14/2023 20:44:22,27.16,68.701,20.93,,
6530,07/14/2023 20:54:22,27.16,68.726,20.94,,
6531,07/14/2023 21:04:22,27.16,68.652,20.92,,
6532,07/14/2023 21:14:22,25.82,53.491,15.68,,
6533,07/14/2023 21:24:22,25.55,74.072,20.61,,
6534,07/14/2023 21:34:22,25.91,73.096,20.74,,
6535,07/14/2023 21:44:22,26.13,71.777,20.66,,
6536,07/14/2023 21:54:22,26.23,71.143,20.61,,
6537,07/14/2023 22:04:22,26.30,70.679,20.57,,
6538,07/14/2023 22:14:22,26.35,70.386,20.55,,
6539,07/14/2023 22:24:22,26.40,70.117,20.54,,
6540,07/14/2023 22:34:22,26.43,69.946,20.53,,
6541,07/14/2023 22:44:22,26.48,69.775,20.54,,
6542,07/14/2023 22:54:22,26.50,69.604,20.51,,
6543,07/14/2023 23:04:22,26.52,69.458,20.50,,
6544,07/14/2023 23:14:22,26.55,69.312,20.49,,
6545,07/14/2023 23:24:22,26.57,69.214,20.49,,
6546,07/14/2023 23:34:22,26.57,69.092,20.46,,
6547,07/14/2023 23:44:22,26.60,68.970,20.46,,
6548,07/14/2023 23:54:22,26.60,68.872,20.44,,
6549,07/15/2023 00:04:22,26.62,68.799,20.44,,
6550,07/15/2023 00:14:22,26.65,68.677,20.44,,
6551,07/15/2023 00:24:22,26.65,68.579,20.42,,
6552,07/15/2023 00:34:22,26.67,68.506,20.42,,
6553,07/15/2023 00:44:22,26.70,68.433,20.43,,
6554,07/15/2023 00:54:22,26.70,68.335,20.41,,
6555,07/15/2023 01:04:22,26.72,68.237,20.40,,
6556,07/15/2023 01:14:22,26.72,68.188,20.39,,
6557,07/15/2023 01:24:22,26.72,68.115,20.37,,
6558,07/15/2023 01:34:22,26.74,68.018,20.37,,
