#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
1528,01/13/2024 23:04:53,26.21,51.392,15.41
1529,01/13/2024 23:14:53,26.23,51.245,15.39
1530,01/13/2024 23:24:53,26.28,51.196,15.42
1531,01/13/2024 23:34:53,26.30,51.147,15.42
1532,01/13/2024 23:44:53,26.33,51.074,15.43
1533,01/13/2024 23:54:53,26.33,51.050,15.42
1534,01/14/2024 00:04:53,26.35,51.025,15.43
1535,01/14/2024 00:14:53,26.38,50.952,15.44
1536,01/14/2024 00:24:53,26.40,50.928,15.45
1537,01/14/2024 00:34:53,26.40,50.928,15.45
1538,01/14/2024 00:44:53,26.43,50.854,15.45
1539,01/14/2024 00:54:53,26.43,50.854,15.45
1540,01/14/2024 01:04:53,26.45,50.830,15.46
1541,01/14/2024 01:14:53,26.45,50.854,15.47
1542,01/14/2024 01:24:53,26.48,50.806,15.48
1543,01/14/2024 01:34:53,26.48,50.781,15.48
1544,01/14/2024 01:44:53,26.50,50.781,15.49
1545,01/14/2024 01:54:53,26.50,50.757,15.49
1546,01/14/2024 02:04:53,26.50,50.757,15.49
1547,01/14/2024 02:14:53,26.52,50.757,15.50
1548,01/14/2024 02:24:53,26.55,50.732,15.52
1549,01/14/2024 02:34:53,26.55,50.732,15.52
1550,01/14/2024 02:44:53,26.55,50.732,15.52
1551,01/14/2024 02:54:53,26.57,50.708,15.54
1552,01/14/2024 03:04:53,26.57,50.708,15.54
1553,01/14/2024 03:14:53,26.57,50.659,15.52
1554,01/14/2024 03:24:53,26.60,50.659,15.55
1555,01/14/2024 03:34:53,26.60,50.659,15.55
1556,01/14/2024 03:44:53,26.60,50.635,15.54
1557,01/14/2024 03:54:53,26.62,50.635,15.56
1558,01/14/2024 04:04:53,26.62,50.635,15.56
1559,01/14/2024 04:14:53,26.62,50.610,15.55
1560,01/14/2024 04:24:53,26.65,50.610,15.58
1561,01/14/2024 04:34:53,26.65,50.586,15.57
1562,01/14/2024 04:44:53,26.65,50.586,15.57
1563,01/14/2024 04:54:53,26.67,50.537,15.57
1564,01/14/2024 05:04:53,26.70,50.537,15.60
1565,01/14/2024 05:14:53,26.84,50.293,15.65
1566,01/14/2024 05:24:53,26.99,50.024,15.71
1567,01/14/2024 05:34:53,27.11,49.780,15.74
1568,01/14/2024 05:44:53,27.23,49.536,15.78
1569,01/14/2024 05:54:53,27.36,49.365,15.84
1570,01/14/2024 06:04:53,27.46,49.194,15.88
1571,01/14/2024 06:14:53,26.82,49.512,15.39
1572,01/14/2024 06:24:53,26.72,50.562,15.63
1573,01/14/2024 06:34:53,26.77,50.537,15.67
1574,01/14/2024 06:44:53,26.89,50.342,15.72
1575,01/14/2024 06:54:53,27.04,50.049,15.76
1576,01/14/2024 07:04:53,27.16,49.805,15.80
1577,01/14/2024 07:14:53,27.26,49.585,15.82
1578,01/14/2024 07:24:53,27.38,49.365,15.86
1579,01/14/2024 07:34:53,27.51,49.194,15.92
1580,01/14/2024 07:44:53,26.77,50.220,15.57
1581,01/14/2024 07:54:53,26.74,50.586,15.65
1582,01/14/2024 08:04:53,26.84,50.488,15.72
1583,01/14/2024 08:14:53,26.96,50.220,15.74
1584,01/14/2024 08:24:53,27.11,49.976,15.80
1585,01/14/2024 08:34:53,27.23,49.731,15.84
1586,01/14/2024 08:44:53,27.36,49.487,15.88
1587,01/14/2024 08:54:53,27.48,49.292,15.93
1588,01/14/2024 09:04:53,26.35,46.558,14.01
1589,01/14/2024 09:14:53,26.23,51.904,15.59
1590,01/14/2024 09:24:53,26.35,51.733,15.65
1591,01/14/2024 09:34:53,26.50,51.367,15.67
1592,01/14/2024 09:44:53,26.67,50.977,15.71
1593,01/14/2024 09:54:53,26.84,50.659,15.77
1594,01/14/2024 10:04:53,26.96,50.317,15.77
1595,01/14/2024 10:14:53,27.11,50.049,15.83
1596,01/14/2024 10:24:53,27.23,49.854,15.88
1597,01/14/2024 10:34:53,27.36,49.658,15.93
1598,01/14/2024 10:44:53,27.48,49.487,15.99
1599,01/14/2024 10:54:53,26.45,44.556,13.42
1600,01/14/2024 11:04:53,26.33,51.929,15.69
1601,01/14/2024 11:14:53,26.43,51.807,15.74
1602,01/14/2024 11:24:53,26.57,51.465,15.77
1603,01/14/2024 11:34:53,26.74,51.147,15.83
1604,01/14/2024 11:44:53,26.89,50.757,15.84
1605,01/14/2024 11:54:53,27.04,50.488,15.90
1606,01/14/2024 12:04:53,27.16,50.195,15.92
1607,01/14/2024 12:14:53,27.31,49.976,15.99
1608,01/14/2024 12:24:53,27.43,49.780,16.04
1609,01/14/2024 12:34:53,27.28,45.801,14.60
1610,01/14/2024 12:44:53,26.26,52.075,15.67
1611,01/14/2024 12:54:53,26.40,52.075,15.79
1612,01/14/2024 13:04:53,26.55,51.782,15.84
1613,01/14/2024 13:14:53,26.70,51.440,15.88
1614,01/14/2024 13:24:53,26.87,51.025,15.91
1615,01/14/2024 13:34:53,27.01,50.757,15.95
1616,01/14/2024 13:44:53,27.14,50.464,15.98
1617,01/14/2024 13:54:53,27.28,50.220,16.04
1618,01/14/2024 14:04:53,27.41,50.024,16.09
1619,01/14/2024 14:14:53,27.51,49.756,16.10
1620,01/14/2024 14:24:53,26.21,52.173,15.65
1621,01/14/2024 14:34:53,26.38,52.441,15.89
1622,01/14/2024 14:44:53,26.50,52.173,15.92
1623,01/14/2024 14:54:53,26.67,51.758,15.95
1624,01/14/2024 15:04:53,26.84,51.416,16.00
1625,01/14/2024 15:14:53,26.99,51.074,16.03
1626,01/14/2024 15:24:53,27.14,50.757,16.07
1627,01/14/2024 15:34:53,27.28,50.537,16.13
1628,01/14/2024 15:44:53,27.41,50.293,16.18
1629,01/14/2024 15:54:53,27.53,50.073,16.22
1630,01/14/2024 16:04:53,26.21,52.295,15.69
1631,01/14/2024 16:14:53,26.35,52.783,15.96
1632,01/14/2024 16:24:53,26.48,52.539,16.01
1633,01/14/2024 16:34:53,26.65,52.173,16.05
1634,01/14/2024 16:44:53,26.79,51.782,16.07
1635,01/14/2024 16:54:53,26.96,51.465,16.13
1636,01/14/2024 17:04:53,27.09,51.147,16.15
1637,01/14/2024 17:14:53,27.23,50.928,16.21
1638,01/14/2024 17:24:53,27.36,50.708,16.26
1639,01/14/2024 17:34:53,27.48,50.537,16.32
1640,01/14/2024 17:44:53,26.23,50.171,15.06
1641,01/14/2024 17:54:53,26.26,53.345,16.04
1642,01/14/2024 18:04:53,26.35,53.101,16.05
1643,01/14/2024 18:14:53,26.55,52.734,16.13
1644,01/14/2024 18:24:53,26.70,52.344,16.15
1645,01/14/2024 18:34:53,26.87,52.002,16.21
1646,01/14/2024 18:44:53,27.01,51.685,16.24
1647,01/14/2024 18:54:53,27.14,51.416,16.28
1648,01/14/2024 19:04:53,27.23,51.245,16.31
1649,01/14/2024 19:14:53,27.23,51.270,16.31
1650,01/14/2024 19:24:53,27.23,51.367,16.34
1651,01/14/2024 19:34:53,27.21,51.416,16.34
1652,01/14/2024 19:44:53,27.19,51.514,16.35
1653,01/14/2024 19:54:53,27.19,51.563,16.37
1654,01/14/2024 20:04:53,27.19,51.587,16.38
1655,01/14/2024 20:14:53,27.21,51.636,16.41
1656,01/14/2024 20:24:53,27.21,51.660,16.42
1657,01/14/2024 20:34:53,27.21,51.660,16.42
1658,01/14/2024 20:44:53,27.21,51.685,16.42
1659,01/14/2024 20:54:53,27.23,51.660,16.43
1660,01/14/2024 21:04:53,27.23,51.660,16.43
1661,01/14/2024 21:14:53,27.23,51.709,16.45
1662,01/14/2024 21:24:53,27.26,51.709,16.48
1663,01/14/2024 21:34:53,27.26,51.709,16.48
1664,01/14/2024 21:44:53,27.26,51.685,16.47
1665,01/14/2024 21:54:53,27.28,51.685,16.49
1666,01/14/2024 22:04:53,27.28,51.709,16.50
1667,01/14/2024 22:14:53,27.28,51.685,16.49
1668,01/14/2024 22:24:53,27.28,51.685,16.49
1669,01/14/2024 22:34:53,27.31,51.685,16.52
1670,01/14/2024 22:44:53,27.31,51.685,16.52
1671,01/14/2024 22:54:53,27.31,51.685,16.52
1672,01/14/2024 23:04:53,27.33,51.685,16.53
1673,01/14/2024 23:14:53,27.33,51.685,16.53
1674,01/14/2024 23:24:53,27.33,51.685,16.53
1675,01/14/2024 23:34:53,27.36,51.685,16.56
1676,01/14/2024 23:44:53,27.36,51.660,16.55
1677,01/14/2024 23:54:53,27.36,51.685,16.56
1678,01/15/2024 00:04:53,27.36,51.660,16.55
1679,01/15/2024 00:14:53,27.36,51.636,16.55
1680,01/15/2024 00:24:53,27.38,51.660,16.57
1681,01/15/2024 00:34:53,27.38,51.660,16.57
1682,01/15/2024 00:44:53,27.38,51.636,16.57
1683,01/15/2024 00:54:53,27.38,51.636,16.57
1684,01/15/2024 01:04:53,27.38,51.611,16.56
1685,01/15/2024 01:14:53,27.41,51.587,16.58
1686,01/15/2024 01:24:53,27.38,51.587,16.55
1687,01/15/2024 01:34:53,27.41,51.563,16.57
1688,01/15/2024 01:44:53,27.41,51.563,16.57
1689,01/15/2024 01:54:53,27.41,51.563,16.57
1690,01/15/2024 02:04:53,27.26,47.827,15.25
1691,01/15/2024 02:14:53,25.87,54.590,16.04
1692,01/15/2024 02:24:53,25.91,54.834,16.15
1693,01/15/2024 02:34:53,25.96,54.688,16.15
1694,01/15/2024 02:44:53,26.04,54.443,16.16
1695,01/15/2024 02:54:53,26.11,54.150,16.14
1696,01/15/2024 03:04:53,26.16,53.931,16.12
1697,01/15/2024 03:14:53,26.21,53.784,16.13
1698,01/15/2024 03:24:53,26.26,53.589,16.11
1699,01/15/2024 03:34:53,26.30,53.467,16.12
1700,01/15/2024 03:44:53,26.33,53.345,16.11
1701,01/15/2024 03:54:53,26.35,53.247,16.10
1702,01/15/2024 04:04:53,26.38,53.149,16.10
1703,01/15/2024 04:14:53,26.40,53.101,16.10
1704,01/15/2024 04:24:53,26.43,53.003,16.10
1705,01/15/2024 04:34:53,26.45,52.954,16.10
1706,01/15/2024 04:44:53,26.48,52.905,16.12
1707,01/15/2024 04:54:53,26.48,52.832,16.09
1708,01/15/2024 05:04:53,26.55,52.783,16.14
1709,01/15/2024 05:14:53,26.70,52.441,16.18
1710,01/15/2024 05:24:53,26.84,52.148,16.22
1711,01/15/2024 05:34:53,26.99,51.855,16.27
1712,01/15/2024 05:44:53,27.11,51.563,16.29
1713,01/15/2024 05:54:53,27.23,51.343,16.34
1714,01/15/2024 06:04:53,27.36,51.074,16.37
1715,01/15/2024 06:14:53,27.46,50.903,16.41
1716,01/15/2024 06:24:53,26.84,50.122,15.60
1717,01/15/2024 06:34:53,26.72,52.295,16.16
1718,01/15/2024 06:44:53,26.79,52.271,16.21
1719,01/15/2024 06:54:53,26.89,52.026,16.23
1720,01/15/2024 07:04:53,27.04,51.733,16.28
1721,01/15/2024 07:14:53,27.16,51.440,16.30
1722,01/15/2024 07:24:53,27.28,51.172,16.33
1723,01/15/2024 07:34:53,27.41,50.928,16.38
1724,01/15/2024 07:44:53,27.51,50.708,16.40
1725,01/15/2024 07:54:53,26.77,51.904,16.08
1726,01/15/2024 08:04:53,26.77,52.173,16.17
1727,01/15/2024 08:14:53,26.87,51.978,16.20
1728,01/15/2024 08:24:53,27.01,51.685,16.24
1729,01/15/2024 08:34:53,27.14,51.416,16.28
1730,01/15/2024 08:44:53,27.28,51.147,16.32
1731,01/15/2024 08:54:53,27.38,50.928,16.35
1732,01/15/2024 09:04:53,27.51,50.708,16.40
1733,01/15/2024 09:14:53,26.74,52.002,16.09
1734,01/15/2024 09:24:53,26.77,52.197,16.17
1735,01/15/2024 09:34:53,26.89,52.002,16.22
1736,01/15/2024 09:44:53,27.01,51.782,16.27
1737,01/15/2024 09:54:53,27.16,51.465,16.31
1738,01/15/2024 10:04:53,27.28,51.196,16.34
1739,01/15/2024 10:14:53,27.41,51.001,16.40
1740,01/15/2024 10:24:53,27.36,47.290,15.17
1741,01/15/2024 10:34:53,26.16,53.516,16.00
1742,01/15/2024 10:44:53,26.30,53.540,16.14
1743,01/15/2024 10:54:53,26.43,53.198,16.16
1744,01/15/2024 11:04:53,26.60,52.832,16.21
1745,01/15/2024 11:14:53,26.77,52.441,16.25
1746,01/15/2024 11:24:53,26.92,52.075,16.27
1747,01/15/2024 11:34:53,27.06,51.758,16.31
1748,01/15/2024 11:44:53,27.19,51.514,16.35
1749,01/15/2024 11:54:53,27.31,51.294,16.40
1750,01/15/2024 12:04:53,27.43,51.025,16.42
1751,01/15/2024 12:14:53,27.09,44.263,13.90
1752,01/15/2024 12:24:53,26.18,53.784,16.10
1753,01/15/2024 12:34:53,26.30,53.662,16.17
1754,01/15/2024 12:44:53,26.45,53.394,16.23
1755,01/15/2024 12:54:53,26.60,53.003,16.26
1756,01/15/2024 13:04:53,26.77,52.612,16.30
1757,01/15/2024 13:14:53,26.92,52.271,16.33
1758,01/15/2024 13:24:53,27.06,52.002,16.38
1759,01/15/2024 13:34:53,27.19,51.733,16.42
1760,01/15/2024 13:44:53,27.31,51.514,16.46
1761,01/15/2024 13:54:53,27.43,51.294,16.51
1762,01/15/2024 14:04:53,27.26,45.850,14.60
1763,01/15/2024 14:14:53,26.16,54.053,16.16
1764,01/15/2024 14:24:53,26.28,54.028,16.26
1765,01/15/2024 14:34:53,26.43,53.735,16.31
1766,01/15/2024 14:44:53,26.60,53.320,16.35
1767,01/15/2024 14:54:53,26.74,52.930,16.36
1768,01/15/2024 15:04:53,26.92,52.612,16.44
1769,01/15/2024 15:14:53,27.04,52.295,16.45
1770,01/15/2024 15:24:53,27.19,52.051,16.52
1771,01/15/2024 15:34:53,27.31,51.782,16.55
1772,01/15/2024 15:44:53,27.43,51.611,16.60
1773,01/15/2024 15:54:53,27.36,47.827,15.35
1774,01/15/2024 16:04:53,26.13,54.370,16.22
1775,01/15/2024 16:14:53,26.28,54.346,16.35
1776,01/15/2024 16:24:53,26.43,54.028,16.40
1777,01/15/2024 16:34:53,26.60,53.638,16.44
1778,01/15/2024 16:44:53,26.74,53.223,16.45
1779,01/15/2024 16:54:53,26.89,52.905,16.50
1780,01/15/2024 17:04:53,27.04,52.612,16.55
1781,01/15/2024 17:14:53,27.19,52.319,16.60
1782,01/15/2024 17:24:53,27.31,52.075,16.63
1783,01/15/2024 17:34:53,27.43,51.904,16.69
1784,01/15/2024 17:44:53,27.46,49.927,16.11
1785,01/15/2024 17:54:53,26.13,54.541,16.27
1786,01/15/2024 18:04:53,26.28,54.639,16.44
1787,01/15/2024 18:14:53,26.40,54.321,16.46
1788,01/15/2024 18:24:53,26.57,53.931,16.50
1789,01/15/2024 18:34:53,26.74,53.564,16.55
1790,01/15/2024 18:44:53,26.89,53.198,16.58
1791,01/15/2024 18:54:53,27.01,52.881,16.60
1792,01/15/2024 19:04:53,27.11,52.686,16.63
1793,01/15/2024 19:14:53,27.11,52.734,16.65
1794,01/15/2024 19:24:53,27.09,52.783,16.64
1795,01/15/2024 19:34:53,27.09,52.832,16.66
1796,01/15/2024 19:44:53,27.09,52.954,16.69
1797,01/15/2024 19:54:53,27.06,53.003,16.68
1798,01/15/2024 20:04:53,27.06,53.052,16.70
1799,01/15/2024 20:14:53,27.06,53.076,16.70
1800,01/15/2024 20:24:53,27.06,53.076,16.70
1801,01/15/2024 20:34:53,27.06,53.149,16.73
1802,01/15/2024 20:44:53,27.06,53.149,16.73
1803,01/15/2024 20:54:53,27.09,53.174,16.76
1804,01/15/2024 21:04:53,27.09,53.174,16.76
1805,01/15/2024 21:14:53,27.09,53.174,16.76
1806,01/15/2024 21:24:53,27.09,53.223,16.77
1807,01/15/2024 21:34:53,27.09,53.223,16.77
1808,01/15/2024 21:44:53,27.11,53.223,16.79
1809,01/15/2024 21:54:53,27.11,53.223,16.79
1810,01/15/2024 22:04:53,27.11,53.271,16.81
1811,01/15/2024 22:14:53,27.11,53.271,16.81
1812,01/15/2024 22:24:53,27.14,53.271,16.84
1813,01/15/2024 22:34:53,27.14,53.296,16.84
1814,01/15/2024 22:44:53,27.14,53.320,16.85
1815,01/15/2024 22:54:53,27.16,53.296,16.86
1816,01/15/2024 23:04:53,27.14,53.320,16.85
1817,01/15/2024 23:14:53,27.16,53.320,16.87
1818,01/15/2024 23:24:53,27.16,53.320,16.87
1819,01/15/2024 23:34:53,27.16,53.369,16.88
1820,01/15/2024 23:44:53,27.16,53.369,16.88
1821,01/15/2024 23:54:53,27.16,53.418,16.90
1822,01/16/2024 00:04:53,27.19,53.369,16.91
1823,01/16/2024 00:14:53,27.19,53.418,16.92
1824,01/16/2024 00:24:53,27.19,53.418,16.92
1825,01/16/2024 00:34:53,27.19,53.418,16.92
1826,01/16/2024 00:44:53,27.19,53.442,16.93
1827,01/16/2024 00:54:53,27.19,53.442,16.93
1828,01/16/2024 01:04:53,27.19,53.442,16.93
1829,01/16/2024 01:14:53,27.19,53.442,16.93
1830,01/16/2024 01:24:53,27.21,53.442,16.95
1831,01/16/2024 01:34:53,27.21,53.491,16.96
1832,01/16/2024 01:44:53,27.21,53.491,16.96
1833,01/16/2024 01:54:53,27.21,53.491,16.96
1834,01/16/2024 02:04:53,27.21,53.491,16.96
1835,01/16/2024 02:14:53,27.21,53.491,16.96
1836,01/16/2024 02:24:53,27.21,53.516,16.97
1837,01/16/2024 02:34:53,27.21,53.516,16.97
1838,01/16/2024 02:44:53,27.21,53.540,16.98
1839,01/16/2024 02:54:53,27.21,53.516,16.97
1840,01/16/2024 03:04:53,27.23,53.540,17.00
1841,01/16/2024 03:14:53,27.23,53.516,16.99
1842,01/16/2024 03:24:53,27.23,53.540,17.00
1843,01/16/2024 03:34:53,27.21,53.589,16.99
1844,01/16/2024 03:44:53,27.23,53.540,17.00
1845,01/16/2024 03:54:53,27.23,53.540,17.00
1846,01/16/2024 04:04:53,27.23,53.589,17.01
1847,01/16/2024 04:14:53,27.23,53.540,17.00
1848,01/16/2024 04:24:53,27.23,53.540,17.00
1849,01/16/2024 04:34:53,27.23,53.589,17.01
1850,01/16/2024 04:44:53,27.23,53.540,17.00
1851,01/16/2024 04:54:53,27.23,53.589,17.01
1852,01/16/2024 05:04:53,27.26,53.564,17.03
1853,01/16/2024 05:14:53,27.41,53.296,17.09
1854,01/16/2024 05:24:53,26.99,48.364,15.18
1855,01/16/2024 05:34:53,26.72,54.541,16.82
1856,01/16/2024 05:44:53,26.79,54.541,16.88
1857,01/16/2024 05:54:53,26.92,54.248,16.92
1858,01/16/2024 06:04:53,27.06,53.931,16.96
1859,01/16/2024 06:14:53,27.19,53.613,16.98
1860,01/16/2024 06:24:53,27.33,53.320,17.03
1861,01/16/2024 06:34:53,27.46,53.027,17.06
1862,01/16/2024 06:44:53,26.43,45.801,13.83
1863,01/16/2024 06:54:53,26.21,55.835,16.71
1864,01/16/2024 07:04:53,26.30,52.881,15.94
1865,01/16/2024 07:14:53,26.35,49.072,14.82
1866,01/16/2024 07:24:53,26.45,45.630,13.79
1867,01/16/2024 07:34:53,26.52,43.799,13.22
1868,01/16/2024 07:44:53,26.60,42.285,12.76
1869,01/16/2024 07:54:53,26.70,42.798,13.03
1870,01/16/2024 08:04:53,26.77,41.992,12.80
1871,01/16/2024 08:14:53,26.89,42.432,13.07
1872,01/16/2024 08:24:53,26.99,42.725,13.27
1873,01/16/2024 08:34:53,27.01,40.332,12.40
1874,01/16/2024 08:44:53,26.92,38.354,11.56
1875,01/16/2024 08:54:53,26.96,39.111,11.89
1876,01/16/2024 09:04:53,27.04,39.697,12.19
1877,01/16/2024 09:14:53,27.14,40.112,12.43
1878,01/16/2024 09:24:53,27.21,40.503,12.65
1879,01/16/2024 09:34:53,27.31,40.845,12.86
1880,01/16/2024 09:44:53,27.41,41.138,13.06
1881,01/16/2024 09:54:53,27.48,41.357,13.21
1882,01/16/2024 10:04:53,27.19,38.184,11.73
1883,01/16/2024 10:14:53,26.04,44.604,13.07
1884,01/16/2024 10:24:53,26.23,44.629,13.25
1885,01/16/2024 10:34:53,26.38,44.556,13.36
1886,01/16/2024 10:44:53,26.55,44.482,13.49
1887,01/16/2024 10:54:53,26.70,44.409,13.60
1888,01/16/2024 11:04:53,26.82,44.336,13.68
1889,01/16/2024 11:14:53,26.96,44.336,13.81
1890,01/16/2024 11:24:53,27.09,44.312,13.92
1891,01/16/2024 11:34:53,27.19,44.312,14.01
1892,01/16/2024 11:44:53,27.28,44.385,14.11
1893,01/16/2024 11:54:53,27.38,44.409,14.21
1894,01/16/2024 12:04:53,27.48,44.434,14.31
1895,01/16/2024 12:14:53,27.16,40.332,12.54
1896,01/16/2024 12:24:53,26.08,47.485,14.07
1897,01/16/2024 12:34:53,26.26,47.388,14.20
1898,01/16/2024 12:44:53,26.40,47.241,14.28
1899,01/16/2024 12:54:53,26.57,46.973,14.35
1900,01/16/2024 13:04:53,26.72,46.777,14.42
1901,01/16/2024 13:14:53,26.87,46.631,14.51
1902,01/16/2024 13:24:53,26.99,46.533,14.58
1903,01/16/2024 13:34:53,27.11,46.460,14.67
1904,01/16/2024 13:44:53,27.21,46.387,14.73
1905,01/16/2024 13:54:53,27.33,46.313,14.82
1906,01/16/2024 14:04:53,27.41,46.265,14.87
1907,01/16/2024 14:14:53,27.51,46.265,14.97
1908,01/16/2024 14:24:53,26.26,45.386,13.53
1909,01/16/2024 14:34:53,26.16,49.292,14.72
1910,01/16/2024 14:44:53,26.30,49.097,14.78
1911,01/16/2024 14:54:53,26.48,48.853,14.87
1912,01/16/2024 15:04:53,26.62,48.535,14.90
1913,01/16/2024 15:14:53,26.79,48.315,14.98
1914,01/16/2024 15:24:53,26.92,48.096,15.03
1915,01/16/2024 15:34:53,27.04,47.974,15.10
1916,01/16/2024 15:44:53,27.14,47.852,15.15
1917,01/16/2024 15:54:53,27.26,47.754,15.23
1918,01/16/2024 16:04:53,27.36,47.656,15.29
1919,01/16/2024 16:14:53,27.46,47.607,15.37
1920,01/16/2024 16:24:53,27.55,47.485,15.41
1921,01/16/2024 16:34:53,26.72,49.048,15.15
1922,01/16/2024 16:44:53,26.74,49.365,15.27
1923,01/16/2024 16:54:53,26.84,49.243,15.33
1924,01/16/2024 17:04:53,26.99,49.072,15.41
1925,01/16/2024 17:14:53,27.11,48.853,15.45
1926,01/16/2024 17:24:53,27.23,48.682,15.50
1927,01/16/2024 17:34:53,27.36,48.535,15.58
1928,01/16/2024 17:44:53,27.46,48.438,15.64
1929,01/16/2024 17:54:53,27.55,48.364,15.69
1930,01/16/2024 18:04:53,26.01,51.196,15.17
1931,01/16/2024 18:14:53,26.21,51.416,15.42
1932,01/16/2024 18:24:53,26.35,51.074,15.45
1933,01/16/2024 18:34:53,26.55,50.757,15.53
1934,01/16/2024 18:44:53,26.70,50.415,15.56
1935,01/16/2024 18:54:53,26.84,50.146,15.61
1936,01/16/2024 19:04:53,26.94,50.000,15.66
1937,01/16/2024 19:14:53,26.92,50.098,15.67
1938,01/16/2024 19:24:53,26.89,50.244,15.69
1939,01/16/2024 19:34:53,26.87,50.366,15.71
1940,01/16/2024 19:44:53,26.84,50.488,15.72
1941,01/16/2024 19:54:53,26.84,50.586,15.75
1942,01/16/2024 20:04:53,26.82,50.708,15.77
1943,01/16/2024 20:14:53,26.82,50.806,15.80
1944,01/16/2024 20:24:53,26.82,50.854,15.81
1945,01/16/2024 20:34:53,26.79,50.952,15.81
1946,01/16/2024 20:44:53,26.79,50.977,15.82
1947,01/16/2024 20:54:53,26.79,51.074,15.85
1948,01/16/2024 21:04:53,26.79,51.123,15.87
1949,01/16/2024 21:14:53,26.79,51.196,15.89
1950,01/16/2024 21:24:53,26.79,51.245,15.90
1951,01/16/2024 21:34:53,26.79,51.294,15.92
1952,01/16/2024 21:44:53,26.79,51.367,15.94
1953,01/16/2024 21:54:53,26.77,51.392,15.93
1954,01/16/2024 22:04:53,26.77,51.465,15.95
1955,01/16/2024 22:14:53,26.79,51.514,15.98
1956,01/16/2024 22:24:53,26.77,51.563,15.98
1957,01/16/2024 22:34:53,26.77,51.587,15.99
1958,01/16/2024 22:44:53,26.77,51.660,16.01
1959,01/16/2024 22:54:53,26.77,51.685,16.02
1960,01/16/2024 23:04:53,26.77,51.758,16.04
1961,01/16/2024 23:14:53,26.77,51.782,16.05
1962,01/16/2024 23:24:53,26.77,51.855,16.07
1963,01/16/2024 23:34:53,26.74,51.904,16.06
1964,01/16/2024 23:44:53,26.74,51.929,16.06
1965,01/16/2024 23:54:53,26.74,52.002,16.09
1966,01/17/2024 00:04:53,26.74,52.026,16.09
1967,01/17/2024 00:14:53,26.77,52.075,16.14
1968,01/17/2024 00:24:53,26.74,52.100,16.12
1969,01/17/2024 00:34:53,26.74,52.124,16.12
1970,01/17/2024 00:44:53,26.74,52.173,16.14
1971,01/17/2024 00:54:53,26.74,52.222,16.15
1972,01/17/2024 01:04:53,26.74,52.246,16.16
1973,01/17/2024 01:14:53,26.72,52.295,16.16
1974,01/17/2024 01:24:53,26.72,52.368,16.18
1975,01/17/2024 01:34:53,26.72,52.344,16.17
1976,01/17/2024 01:44:53,26.72,52.417,16.19
1977,01/17/2024 01:54:53,26.72,52.441,16.20
1978,01/17/2024 02:04:53,26.72,52.490,16.21
1979,01/17/2024 02:14:53,26.72,52.563,16.24
1980,01/17/2024 02:24:53,26.72,52.588,16.24
1981,01/17/2024 02:34:53,26.72,52.612,16.25
1982,01/17/2024 02:44:53,26.72,52.686,16.27
1983,01/17/2024 02:54:53,26.72,52.734,16.29
1984,01/17/2024 03:04:53,26.70,52.759,16.28
1985,01/17/2024 03:14:53,26.70,52.759,16.28
1986,01/17/2024 03:24:53,26.70,52.783,16.28
1987,01/17/2024 03:34:53,26.70,52.856,16.31
1988,01/17/2024 03:44:53,26.70,52.930,16.33
1989,01/17/2024 03:54:53,26.70,52.930,16.33
1990,01/17/2024 04:04:53,26.70,52.954,16.33
1991,01/17/2024 04:14:53,26.70,53.003,16.35
1992,01/17/2024 04:24:53,26.67,53.003,16.32
1993,01/17/2024 04:34:53,26.67,53.027,16.33
1994,01/17/2024 04:44:53,26.67,53.052,16.34
1995,01/17/2024 04:54:53,26.67,53.052,16.34
1996,01/17/2024 05:04:53,26.70,53.027,16.36
1997,01/17/2024 05:14:53,26.84,52.832,16.43
1998,01/17/2024 05:24:53,26.96,52.515,16.44
1999,01/17/2024 05:34:53,27.09,52.271,16.49
2000,01/17/2024 05:44:53,27.21,52.026,16.53
2001,01/17/2024 05:54:53,27.33,51.855,16.59
2002,01/17/2024 06:04:53,27.43,51.709,16.63
2003,01/17/2024 06:14:53,27.51,51.514,16.65
2004,01/17/2024 06:24:53,26.28,48.584,14.60
2005,01/17/2024 06:34:53,26.11,54.785,16.32
2006,01/17/2024 06:44:53,26.26,54.492,16.38
2007,01/17/2024 06:54:53,26.43,54.077,16.41
2008,01/17/2024 07:04:53,26.57,53.662,16.42
2009,01/17/2024 07:14:53,26.72,53.296,16.45
2010,01/17/2024 07:24:53,26.87,52.954,16.49
2011,01/17/2024 07:34:53,26.96,52.686,16.49
2012,01/17/2024 07:44:53,27.09,52.466,16.55
2013,01/17/2024 07:54:53,27.19,52.197,16.56
2014,01/17/2024 08:04:53,27.28,51.538,16.44
2015,01/17/2024 08:14:53,27.36,50.366,16.16
2016,01/17/2024 08:24:53,27.43,50.317,16.20
2017,01/17/2024 08:34:53,27.53,50.293,16.29
2018,01/17/2024 08:44:53,26.08,48.438,14.37
2019,01/17/2024 08:54:53,26.04,47.607,14.07
2020,01/17/2024 09:04:53,26.13,47.144,14.00
2021,01/17/2024 09:14:53,26.30,47.241,14.19
2022,01/17/2024 09:24:53,26.45,47.266,14.33
2023,01/17/2024 09:34:53,26.57,46.411,14.16
2024,01/17/2024 09:44:53,26.62,45.264,13.82
2025,01/17/2024 09:54:53,26.72,45.459,13.98
