#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
20735,12/10/2023 04:54:47,25.19,59.497,16.76
20736,12/10/2023 05:04:47,25.16,59.863,16.83
20737,12/10/2023 05:14:47,25.38,59.741,17.01
20738,12/10/2023 05:24:47,25.60,59.424,17.13
20739,12/10/2023 05:34:47,25.82,59.155,17.26
20740,12/10/2023 05:44:47,26.01,58.911,17.37
20741,12/10/2023 05:54:47,26.21,58.691,17.50
20742,12/10/2023 06:04:47,26.38,58.496,17.61
20743,12/10/2023 06:14:47,26.57,58.154,17.69
20744,12/10/2023 06:24:47,26.74,57.642,17.71
20745,12/10/2023 06:34:47,26.92,56.958,17.69
20746,12/10/2023 06:44:47,27.09,56.226,17.64
20747,12/10/2023 06:54:47,27.23,55.347,17.52
20748,12/10/2023 07:04:47,27.41,54.468,17.44
20749,12/10/2023 07:14:47,27.58,53.589,17.34
20750,12/10/2023 07:24:47,26.89,55.908,17.37
20751,12/10/2023 07:34:47,27.04,56.421,17.65
20752,12/10/2023 07:44:47,27.21,56.274,17.77
20753,12/10/2023 07:54:47,27.36,57.007,18.11
20754,12/10/2023 08:04:47,27.51,57.520,18.40
20755,12/10/2023 08:14:47,26.89,56.543,17.55
20756,12/10/2023 08:24:47,27.09,58.984,18.41
20757,12/10/2023 08:34:47,27.26,58.691,18.49
20758,12/10/2023 08:44:47,27.43,58.350,18.55
20759,12/10/2023 08:54:47,27.23,54.272,17.21
20760,12/10/2023 09:04:47,26.48,60.425,18.22
20761,12/10/2023 09:14:47,26.72,60.327,18.42
20762,12/10/2023 09:24:47,26.92,59.961,18.51
20763,12/10/2023 09:34:47,27.14,59.546,18.60
20764,12/10/2023 09:44:47,27.31,59.131,18.65
20765,12/10/2023 09:54:47,27.51,58.594,18.69
20766,12/10/2023 10:04:47,26.43,54.248,16.46
20767,12/10/2023 10:14:47,26.60,60.205,18.27
20768,12/10/2023 10:24:47,26.82,59.570,18.31
20769,12/10/2023 10:34:47,27.06,58.643,18.29
20770,12/10/2023 10:44:47,27.26,57.642,18.20
20771,12/10/2023 10:54:47,27.48,56.665,18.13
20772,12/10/2023 11:04:47,26.40,56.055,16.95
20773,12/10/2023 11:14:47,26.67,57.593,17.63
20774,12/10/2023 11:24:47,26.92,56.714,17.62
20775,12/10/2023 11:34:47,27.14,55.762,17.56
20776,12/10/2023 11:44:47,27.31,56.201,17.84
20777,12/10/2023 11:54:47,27.51,55.811,17.92
20778,12/10/2023 12:04:47,26.48,55.176,16.78
20779,12/10/2023 12:14:47,26.72,57.397,17.63
20780,12/10/2023 12:24:47,26.96,56.885,17.71
20781,12/10/2023 12:34:47,27.19,56.274,17.75
20782,12/10/2023 12:44:47,27.38,55.615,17.74
20783,12/10/2023 12:54:47,27.53,54.517,17.56
20784,12/10/2023 13:04:47,26.50,56.738,17.24
20785,12/10/2023 13:14:47,26.77,56.396,17.39
20786,12/10/2023 13:24:47,27.01,55.518,17.37
20787,12/10/2023 13:34:47,27.23,54.541,17.29
20788,12/10/2023 13:44:47,27.46,53.589,17.23
20789,12/10/2023 13:54:47,27.14,51.245,16.22
20790,12/10/2023 14:04:47,26.55,57.886,17.60
20791,12/10/2023 14:14:47,26.82,57.837,17.84
20792,12/10/2023 14:24:47,27.04,57.324,17.90
20793,12/10/2023 14:34:47,27.26,56.763,17.95
20794,12/10/2023 14:44:47,27.46,56.226,17.99
20795,12/10/2023 14:54:47,26.94,53.223,16.64
20796,12/10/2023 15:04:47,26.60,57.935,17.66
20797,12/10/2023 15:14:47,26.84,57.666,17.81
20798,12/10/2023 15:24:47,27.06,57.129,17.87
20799,12/10/2023 15:34:47,27.28,56.445,17.88
20800,12/10/2023 15:44:47,27.51,55.688,17.88
20801,12/10/2023 15:54:47,26.38,54.858,16.59
20802,12/10/2023 16:04:47,26.65,56.958,17.44
20803,12/10/2023 16:14:47,26.89,56.152,17.44
20804,12/10/2023 16:24:47,27.14,55.103,17.37
20805,12/10/2023 16:34:47,27.36,54.077,17.28
20806,12/10/2023 16:44:47,27.53,54.297,17.50
20807,12/10/2023 16:54:47,26.35,57.446,17.29
20808,12/10/2023 17:04:47,26.62,58.032,17.71
20809,12/10/2023 17:14:47,26.87,57.593,17.82
20810,12/10/2023 17:24:47,27.11,57.007,17.88
20811,12/10/2023 17:34:47,27.33,56.396,17.92
20812,12/10/2023 17:44:47,27.53,55.859,17.95
20813,12/10/2023 17:54:47,26.92,56.812,17.65
20814,12/10/2023 18:04:47,27.14,56.714,17.83
20815,12/10/2023 18:14:47,27.36,56.201,17.89
20816,12/10/2023 18:24:47,27.55,55.566,17.88
20817,12/10/2023 18:34:47,26.96,56.641,17.64
20818,12/10/2023 18:44:47,27.19,55.957,17.66
20819,12/10/2023 18:54:47,27.43,55.054,17.62
20820,12/10/2023 19:04:47,26.79,54.956,17.00
20821,12/10/2023 19:14:47,26.84,55.444,17.19
20822,12/10/2023 19:24:47,26.82,55.103,17.07
20823,12/10/2023 19:34:47,26.82,54.688,16.95
20824,12/10/2023 19:44:47,26.79,54.346,16.83
20825,12/10/2023 19:54:47,26.77,53.931,16.69
20826,12/10/2023 20:04:47,26.74,53.955,16.67
20827,12/10/2023 20:14:47,26.70,55.005,16.93
20828,12/10/2023 20:24:47,26.67,55.054,16.92
20829,12/10/2023 20:34:47,26.65,55.054,16.90
20830,12/10/2023 20:44:47,26.62,55.005,16.86
20831,12/10/2023 20:54:47,26.60,55.005,16.84
20832,12/10/2023 21:04:47,26.57,54.932,16.79
20833,12/10/2023 21:14:47,26.55,54.858,16.75
20834,12/10/2023 21:24:47,26.52,54.688,16.67
20835,12/10/2023 21:34:47,26.50,54.492,16.60
20836,12/10/2023 21:44:47,26.45,55.200,16.76
20837,12/10/2023 21:54:47,26.43,55.688,16.88
20838,12/10/2023 22:04:47,26.38,55.713,16.84
20839,12/10/2023 22:14:47,26.38,55.688,16.83
20840,12/10/2023 22:24:47,26.35,55.615,16.78
20841,12/10/2023 22:34:47,26.33,55.542,16.74
20842,12/10/2023 22:44:47,26.30,55.444,16.69
20843,12/10/2023 22:54:47,26.28,55.420,16.66
20844,12/10/2023 23:04:47,26.26,55.298,16.61
20845,12/10/2023 23:14:47,26.23,55.103,16.52
20846,12/10/2023 23:24:47,26.21,54.858,16.44
20847,12/10/2023 23:34:47,26.18,54.541,16.32
20848,12/10/2023 23:44:47,26.13,55.688,16.60
20849,12/10/2023 23:54:47,26.11,56.006,16.67
20850,12/11/2023 00:04:47,26.08,56.104,16.67
20851,12/11/2023 00:14:47,26.06,56.128,16.66
20852,12/11/2023 00:24:47,26.04,56.128,16.64
20853,12/11/2023 00:34:47,26.01,56.104,16.60
20854,12/11/2023 00:44:47,25.99,56.177,16.61
20855,12/11/2023 00:54:47,25.96,56.177,16.58
20856,12/11/2023 01:04:47,25.96,56.152,16.57
20857,12/11/2023 01:14:47,25.94,56.055,16.52
20858,12/11/2023 01:24:47,25.91,55.859,16.44
20859,12/11/2023 01:34:47,25.91,55.591,16.37
20860,12/11/2023 01:44:47,25.89,55.322,16.27
20861,12/11/2023 01:54:47,25.87,55.005,16.16
20862,12/11/2023 02:04:47,25.87,54.663,16.06
20863,12/11/2023 02:14:47,25.82,55.640,16.30
20864,12/11/2023 02:24:47,25.77,56.665,16.54
20865,12/11/2023 02:34:47,25.74,56.934,16.58
20866,12/11/2023 02:44:47,25.72,57.129,16.62
20867,12/11/2023 02:54:47,25.70,57.227,16.63
20868,12/11/2023 03:04:47,25.67,57.373,16.64
20869,12/11/2023 03:14:47,25.65,57.471,16.65
20870,12/11/2023 03:24:47,25.62,57.642,16.67
20871,12/11/2023 03:34:47,25.60,57.690,16.66
20872,12/11/2023 03:44:47,25.57,57.788,16.66
20873,12/11/2023 03:54:47,25.57,57.837,16.67
20874,12/11/2023 04:04:47,25.55,57.715,16.62
20875,12/11/2023 04:14:47,25.53,57.544,16.55
20876,12/11/2023 04:24:47,25.53,57.275,16.48
20877,12/11/2023 04:34:47,25.50,56.958,16.37
20878,12/11/2023 04:44:47,25.50,56.592,16.26
20879,12/11/2023 04:54:47,25.48,56.177,16.13
20880,12/11/2023 05:04:47,25.48,55.762,16.01
20881,12/11/2023 05:14:47,25.72,54.883,15.99
20882,12/11/2023 05:24:47,25.96,53.833,15.91
20883,12/11/2023 05:34:47,26.16,53.613,16.03
20884,12/11/2023 05:44:47,26.33,54.492,16.44
20885,12/11/2023 05:54:47,26.50,54.785,16.68
20886,12/11/2023 06:04:47,26.65,56.323,17.26
20887,12/11/2023 06:14:47,26.82,56.348,17.43
20888,12/11/2023 06:24:47,26.79,49.414,15.33
20889,12/11/2023 06:34:47,26.84,50.024,15.57
20890,12/11/2023 06:44:47,26.84,52.612,16.36
20891,12/11/2023 06:54:47,26.92,56.226,17.49
20892,12/11/2023 07:04:47,26.99,60.425,18.70
20893,12/11/2023 07:14:47,27.11,64.160,19.78
20894,12/11/2023 07:24:47,27.21,67.114,20.60
20895,12/11/2023 07:34:47,27.33,69.409,21.26
20896,12/11/2023 07:44:47,27.43,71.191,21.77
20897,12/11/2023 07:54:47,27.53,72.607,22.19
20898,12/11/2023 08:04:47,27.63,73.682,22.53
20899,12/11/2023 08:14:47,26.96,75.146,22.21
20900,12/11/2023 08:24:47,27.09,77.197,22.78
20901,12/11/2023 08:34:47,27.26,77.466,23.00
20902,12/11/2023 08:44:47,27.41,77.563,23.17
20903,12/11/2023 08:54:47,27.55,77.417,23.27
20904,12/11/2023 09:04:47,26.74,65.771,19.83
20905,12/11/2023 09:14:47,26.62,80.078,22.93
20906,12/11/2023 09:24:47,26.79,81.006,23.29
20907,12/11/2023 09:34:47,27.01,80.566,23.41
20908,12/11/2023 09:44:47,27.21,79.980,23.48
20909,12/11/2023 09:54:47,27.36,79.443,23.52
20910,12/11/2023 10:04:47,27.55,78.979,23.60
20911,12/11/2023 10:14:47,26.99,72.217,21.59
20912,12/11/2023 10:24:47,27.11,75.708,22.48
20913,12/11/2023 10:34:47,27.31,75.366,22.60
20914,12/11/2023 10:44:47,27.48,74.731,22.62
20915,12/11/2023 10:54:47,26.96,74.194,22.00
20916,12/11/2023 11:04:47,27.19,75.049,22.41
20917,12/11/2023 11:14:47,27.38,74.023,22.37
20918,12/11/2023 11:24:47,27.16,66.772,20.47
20919,12/11/2023 11:34:47,26.62,74.316,21.70
20920,12/11/2023 11:44:47,26.87,74.121,21.90
20921,12/11/2023 11:54:47,27.09,72.998,21.86
20922,12/11/2023 12:04:47,27.28,71.729,21.75
20923,12/11/2023 12:14:47,27.51,70.435,21.68
20924,12/11/2023 12:24:47,26.52,68.164,20.19
20925,12/11/2023 12:34:47,26.72,71.289,21.11
20926,12/11/2023 12:44:47,26.94,70.239,21.08
20927,12/11/2023 12:54:47,27.19,68.921,21.01
20928,12/11/2023 13:04:47,27.41,67.554,20.90
20929,12/11/2023 13:14:47,26.92,57.544,17.85
20930,12/11/2023 13:24:47,26.35,59.619,17.88
20931,12/11/2023 13:34:47,26.62,59.204,18.03
20932,12/11/2023 13:44:47,26.87,58.350,18.03
20933,12/11/2023 13:54:47,27.11,57.471,18.01
20934,12/11/2023 14:04:47,27.33,56.616,17.98
20935,12/11/2023 14:14:47,27.51,55.786,17.91
20936,12/11/2023 14:24:47,26.40,57.886,17.46
20937,12/11/2023 14:34:47,26.65,58.643,17.90
20938,12/11/2023 14:44:47,26.89,58.179,18.00
20939,12/11/2023 14:54:47,27.11,57.642,18.06
20940,12/11/2023 15:04:47,27.31,57.056,18.08
20941,12/11/2023 15:14:47,27.51,56.445,18.10
20942,12/11/2023 15:24:47,26.33,56.372,16.98
20943,12/11/2023 15:34:47,26.60,58.252,17.75
20944,12/11/2023 15:44:47,26.84,57.520,17.77
20945,12/11/2023 15:54:47,27.09,56.616,17.75
20946,12/11/2023 16:04:47,27.31,55.713,17.70
20947,12/11/2023 16:14:47,27.48,56.201,18.00
20948,12/11/2023 16:24:47,26.67,51.514,15.87
20949,12/11/2023 16:34:47,26.57,58.081,17.67
20950,12/11/2023 16:44:47,26.82,57.642,17.79
20951,12/11/2023 16:54:47,27.06,56.982,17.83
20952,12/11/2023 17:04:47,27.28,56.323,17.85
20953,12/11/2023 17:14:47,27.48,55.664,17.85
20954,12/11/2023 17:24:47,26.84,57.227,17.69
20955,12/11/2023 17:34:47,27.09,57.568,18.02
20956,12/11/2023 17:44:47,27.31,56.982,18.06
20957,12/11/2023 17:54:47,27.53,56.323,18.08
20958,12/11/2023 18:04:47,26.94,57.275,17.80
20959,12/11/2023 18:14:47,27.19,56.812,17.90
20960,12/11/2023 18:24:47,27.41,56.152,17.92
20961,12/11/2023 18:34:47,26.79,54.224,16.79
20962,12/11/2023 18:44:47,27.04,56.567,17.69
20963,12/11/2023 18:54:47,27.28,55.786,17.70
20964,12/11/2023 19:04:47,27.46,56.030,17.93
20965,12/11/2023 19:14:47,27.43,56.128,17.93
20966,12/11/2023 19:24:47,27.38,56.128,17.89
20967,12/11/2023 19:34:47,26.48,53.613,16.33
20968,12/11/2023 19:44:47,26.45,58.008,17.54
20969,12/11/2023 19:54:47,26.45,57.983,17.53
20970,12/11/2023 20:04:47,26.45,57.813,17.49
20971,12/11/2023 20:14:47,26.45,57.593,17.43
20972,12/11/2023 20:24:47,26.45,57.349,17.36
20973,12/11/2023 20:34:47,26.45,57.031,17.27
20974,12/11/2023 20:44:47,26.43,56.714,17.17
20975,12/11/2023 20:54:47,26.43,56.372,17.07
20976,12/11/2023 21:04:47,26.40,55.981,16.93
20977,12/11/2023 21:14:47,26.40,55.615,16.83
20978,12/11/2023 21:24:47,26.38,55.249,16.71
20979,12/11/2023 21:34:47,26.35,54.883,16.57
20980,12/11/2023 21:44:47,26.30,55.566,16.72
20981,12/11/2023 21:54:47,26.28,55.908,16.80
20982,12/11/2023 22:04:47,26.28,55.884,16.79
20983,12/11/2023 22:14:47,26.26,55.786,16.75
20984,12/11/2023 22:24:47,26.23,55.713,16.70
20985,12/11/2023 22:34:47,26.21,55.615,16.65
20986,12/11/2023 22:44:47,26.18,55.444,16.58
20987,12/11/2023 22:54:47,26.16,55.200,16.49
20988,12/11/2023 23:04:47,26.16,54.956,16.42
20989,12/11/2023 23:14:47,26.13,54.639,16.30
20990,12/11/2023 23:24:47,26.08,55.762,16.57
20991,12/11/2023 23:34:47,26.06,55.859,16.58
20992,12/11/2023 23:44:47,26.04,55.859,16.56
20993,12/11/2023 23:54:47,26.01,55.786,16.51
20994,12/12/2023 00:04:47,26.01,55.713,16.49
20995,12/12/2023 00:14:47,25.99,55.664,16.46
20996,12/12/2023 00:24:47,25.96,55.542,16.40
20997,12/12/2023 00:34:47,25.94,55.444,16.35
20998,12/12/2023 00:44:47,25.94,55.200,16.28
20999,12/12/2023 00:54:47,25.91,54.956,16.19
21000,12/12/2023 01:04:47,25.89,54.663,16.08
21001,12/12/2023 01:14:47,25.82,56.812,16.62
21002,12/12/2023 01:24:47,25.79,57.373,16.75
21003,12/12/2023 01:34:47,25.77,57.690,16.82
21004,12/12/2023 01:44:47,25.72,57.935,16.84
21005,12/12/2023 01:54:47,25.70,58.179,16.89
21006,12/12/2023 02:04:47,25.67,58.398,16.92
21007,12/12/2023 02:14:47,25.65,58.643,16.97
21008,12/12/2023 02:24:47,25.62,58.887,17.00
21009,12/12/2023 02:34:47,25.60,59.106,17.04
21010,12/12/2023 02:44:47,25.57,59.326,17.07
21011,12/12/2023 02:54:47,25.55,59.424,17.08
21012,12/12/2023 03:04:47,25.53,59.399,17.06
21013,12/12/2023 03:14:47,25.53,59.204,17.00
21014,12/12/2023 03:24:47,25.50,59.009,16.92
21015,12/12/2023 03:34:47,25.48,58.667,16.81
21016,12/12/2023 03:44:47,25.48,58.276,16.71
21017,12/12/2023 03:54:47,25.48,57.788,16.57
21018,12/12/2023 04:04:47,25.45,57.324,16.42
21019,12/12/2023 04:14:47,25.45,56.909,16.31
21020,12/12/2023 04:24:47,25.43,56.445,16.16
21021,12/12/2023 04:34:47,25.43,56.006,16.04
21022,12/12/2023 04:44:47,25.40,55.566,15.88
21023,12/12/2023 04:54:47,25.40,55.176,15.77
21024,12/12/2023 05:04:47,25.40,54.736,15.65
21025,12/12/2023 05:14:47,25.62,53.906,15.61
21026,12/12/2023 05:24:47,25.84,53.882,15.81
21027,12/12/2023 05:34:47,26.04,55.029,16.33
21028,12/12/2023 05:44:47,26.21,56.006,16.76
21029,12/12/2023 05:54:47,26.38,56.982,17.19
21030,12/12/2023 06:04:47,26.55,57.251,17.43
21031,12/12/2023 06:14:47,26.70,58.496,17.91
21032,12/12/2023 06:24:47,26.60,51.709,15.87
21033,12/12/2023 06:34:47,26.55,50.293,15.39
21034,12/12/2023 06:44:47,26.48,53.687,16.35
21035,12/12/2023 06:54:47,26.48,57.642,17.47
21036,12/12/2023 07:04:47,26.48,60.107,18.14
21037,12/12/2023 07:14:47,26.50,63.501,19.03
21038,12/12/2023 07:24:47,26.57,65.967,19.71
21039,12/12/2023 07:34:47,26.62,67.749,20.19
21040,12/12/2023 07:44:47,26.70,69.116,20.59
21041,12/12/2023 07:54:47,26.74,70.093,20.86
21042,12/12/2023 08:04:47,26.82,70.972,21.14
21043,12/12/2023 08:14:47,26.89,71.680,21.37
21044,12/12/2023 08:24:47,26.96,72.192,21.55
21045,12/12/2023 08:34:47,27.04,72.607,21.72
21046,12/12/2023 08:44:47,27.14,72.925,21.89
21047,12/12/2023 08:54:47,27.23,73.169,22.03
21048,12/12/2023 09:04:47,27.33,73.291,22.15
21049,12/12/2023 09:14:47,27.41,73.389,22.25
21050,12/12/2023 09:24:47,27.51,73.364,22.34
21051,12/12/2023 09:34:47,27.60,73.218,22.40
21052,12/12/2023 09:44:47,27.06,68.872,20.88
21053,12/12/2023 09:54:47,27.09,74.536,22.20
21054,12/12/2023 10:04:47,27.23,73.755,22.16
21055,12/12/2023 10:14:47,27.38,72.852,22.10
21056,12/12/2023 10:24:47,27.53,71.826,22.02
21057,12/12/2023 10:34:47,26.50,72.046,21.08
21058,12/12/2023 10:44:47,26.70,73.364,21.56
21059,12/12/2023 10:54:47,26.89,72.388,21.53
21060,12/12/2023 11:04:47,27.06,71.289,21.44
21061,12/12/2023 11:14:47,27.26,70.142,21.37
21062,12/12/2023 11:24:47,27.43,69.116,21.29
21063,12/12/2023 11:34:47,27.33,64.404,20.05
21064,12/12/2023 11:44:47,26.52,69.751,20.57
21065,12/12/2023 11:54:47,26.74,69.775,20.78
21066,12/12/2023 12:04:47,26.94,68.774,20.74
21067,12/12/2023 12:14:47,27.14,67.749,20.69
21068,12/12/2023 12:24:47,27.33,66.699,20.61
21069,12/12/2023 12:34:47,27.51,65.771,20.56
21070,12/12/2023 12:44:47,26.48,64.404,19.24
21071,12/12/2023 12:54:47,26.65,67.261,20.10
21072,12/12/2023 13:04:47,26.87,66.455,20.12
21073,12/12/2023 13:14:47,27.09,65.430,20.07
21074,12/12/2023 13:24:47,27.28,64.380,19.99
21075,12/12/2023 13:34:47,27.48,63.354,19.92
21076,12/12/2023 13:44:47,26.40,59.058,17.78
21077,12/12/2023 13:54:47,26.57,64.648,19.39
21078,12/12/2023 14:04:47,26.79,63.770,19.38
21079,12/12/2023 14:14:47,27.04,62.573,19.31
21080,12/12/2023 14:24:47,27.23,61.475,19.20
21081,12/12/2023 14:34:47,27.43,60.474,19.12
21082,12/12/2023 14:44:47,26.52,53.174,16.23
21083,12/12/2023 14:54:47,26.48,61.694,18.55
21084,12/12/2023 15:04:47,26.72,61.060,18.61
21085,12/12/2023 15:14:47,26.96,60.059,18.57
21086,12/12/2023 15:24:47,27.19,59.033,18.51
21087,12/12/2023 15:34:47,27.38,58.032,18.42
21088,12/12/2023 15:44:47,27.33,54.590,17.40
21089,12/12/2023 15:54:47,26.55,58.813,17.85
21090,12/12/2023 16:04:47,26.79,58.350,17.95
21091,12/12/2023 16:14:47,27.01,57.471,17.92
21092,12/12/2023 16:24:47,27.23,56.543,17.86
21093,12/12/2023 16:34:47,27.46,55.664,17.83
21094,12/12/2023 16:44:47,26.38,52.588,15.93
21095,12/12/2023 16:54:47,26.60,56.812,17.35
21096,12/12/2023 17:04:47,26.84,56.104,17.38
21097,12/12/2023 17:14:47,27.09,55.249,17.37
21098,12/12/2023 17:24:47,27.31,54.419,17.33
21099,12/12/2023 17:34:47,27.48,54.736,17.58
21100,12/12/2023 17:44:47,26.33,55.396,16.70
21101,12/12/2023 17:54:47,26.57,58.618,17.82
21102,12/12/2023 18:04:47,26.79,58.374,17.96
21103,12/12/2023 18:14:47,27.04,57.886,18.06
21104,12/12/2023 18:24:47,27.26,57.324,18.11
21105,12/12/2023 18:34:47,27.46,56.885,18.17
21106,12/12/2023 18:44:47,26.52,51.050,15.59
21107,12/12/2023 18:54:47,26.52,59.106,17.91
21108,12/12/2023 19:04:47,26.74,58.789,18.03
21109,12/12/2023 19:14:47,26.77,58.643,18.01
21110,12/12/2023 19:24:47,26.74,58.569,17.97
21111,12/12/2023 19:34:47,26.72,58.447,17.91
21112,12/12/2023 19:44:47,26.70,58.228,17.84
21113,12/12/2023 19:54:47,26.67,57.935,17.73
21114,12/12/2023 20:04:47,26.67,57.593,17.63
21115,12/12/2023 20:14:47,26.62,57.251,17.49
21116,12/12/2023 20:24:47,26.62,56.885,17.39
21117,12/12/2023 20:34:47,26.60,56.519,17.27
21118,12/12/2023 20:44:47,26.57,56.152,17.14
21119,12/12/2023 20:54:47,26.55,55.859,17.04
21120,12/12/2023 21:04:47,26.52,55.493,16.91
21121,12/12/2023 21:14:47,26.50,55.176,16.80
21122,12/12/2023 21:24:47,26.48,54.883,16.69
21123,12/12/2023 21:34:47,26.48,54.541,16.60
21124,12/12/2023 21:44:47,26.45,54.272,16.49
21125,12/12/2023 21:54:47,26.43,53.979,16.39
21126,12/12/2023 22:04:47,26.38,54.346,16.45
21127,12/12/2023 22:14:47,26.21,60.522,17.99
21128,12/12/2023 22:24:47,26.16,63.647,18.75
21129,12/12/2023 22:34:47,26.08,66.992,19.50
21130,12/12/2023 22:44:47,26.01,69.678,20.06
21131,12/12/2023 22:54:47,25.94,71.753,20.47
21132,12/12/2023 23:04:47,25.89,73.462,20.81
21133,12/12/2023 23:14:47,25.84,74.780,21.05
21134,12/12/2023 23:24:47,25.79,75.854,21.23
21135,12/12/2023 23:34:47,25.74,76.709,21.37
21136,12/12/2023 23:44:47,25.70,77.417,21.48
21137,12/12/2023 23:54:47,25.67,78.003,21.57
21138,12/13/2023 00:04:47,25.62,78.491,21.63
21139,12/13/2023 00:14:47,25.60,78.906,21.69
21140,12/13/2023 00:24:47,25.57,79.272,21.74
21141,12/13/2023 00:34:47,25.55,79.590,21.79
21142,12/13/2023 00:44:47,25.50,79.761,21.77
21143,12/13/2023 00:54:47,25.50,80.005,21.82
21144,12/13/2023 01:04:47,25.45,80.054,21.78
21145,12/13/2023 01:14:47,25.43,80.054,21.77
21146,12/13/2023 01:24:47,25.40,79.980,21.72
21147,12/13/2023 01:34:47,25.40,79.688,21.66
21148,12/13/2023 01:44:47,25.38,79.297,21.56
21149,12/13/2023 01:54:47,25.38,78.833,21.46
21150,12/13/2023 02:04:47,25.36,78.345,21.34
21151,12/13/2023 02:14:47,25.36,77.783,21.23
21152,12/13/2023 02:24:47,25.33,77.197,21.07
21153,12/13/2023 02:34:47,25.33,76.611,20.95
21154,12/13/2023 02:44:47,25.33,75.977,20.81
21155,12/13/2023 02:54:47,25.31,75.342,20.66
21156,12/13/2023 03:04:47,25.31,74.707,20.52
21157,12/13/2023 03:14:47,25.31,74.121,20.39
21158,12/13/2023 03:24:47,25.28,73.535,20.24
21159,12/13/2023 03:34:47,25.28,72.974,20.11
21160,12/13/2023 03:44:47,25.26,72.412,19.97
21161,12/13/2023 03:54:47,25.26,71.851,19.84
21162,12/13/2023 04:04:47,25.26,71.289,19.71
21163,12/13/2023 04:14:47,25.23,70.776,19.57
21164,12/13/2023 04:24:47,25.23,70.288,19.46
21165,12/13/2023 04:34:47,25.23,69.775,19.34
21166,12/13/2023 04:44:47,25.21,69.336,19.22
21167,12/13/2023 04:54:47,25.21,68.823,19.10
21168,12/13/2023 05:04:47,25.23,68.335,19.00
21169,12/13/2023 05:14:47,25.45,67.310,18.97
21170,12/13/2023 05:24:47,25.67,66.040,18.88
21171,12/13/2023 05:34:47,25.91,64.746,18.79
21172,12/13/2023 05:44:47,26.13,63.477,18.68
21173,12/13/2023 05:54:47,26.35,62.329,18.59
21174,12/13/2023 06:04:47,26.55,61.279,18.51
21175,12/13/2023 06:14:47,26.74,60.156,18.39
21176,12/13/2023 06:24:47,26.87,56.055,17.39
21177,12/13/2023 06:34:47,26.96,53.906,16.86
21178,12/13/2023 06:44:47,27.01,53.418,16.76
21179,12/13/2023 06:54:47,27.01,53.027,16.64
21180,12/13/2023 07:04:47,27.09,56.812,17.81
21181,12/13/2023 07:14:47,27.19,59.204,18.56
21182,12/13/2023 07:24:47,27.33,59.961,18.89
21183,12/13/2023 07:34:47,27.48,60.474,19.17
21184,12/13/2023 07:44:47,27.60,60.962,19.41
21185,12/13/2023 07:54:47,26.92,63.013,19.31
21186,12/13/2023 08:04:47,27.09,63.867,19.68
21187,12/13/2023 08:14:47,27.26,64.209,19.93
21188,12/13/2023 08:24:47,27.43,64.478,20.16
21189,12/13/2023 08:34:47,27.58,64.771,20.37
21190,12/13/2023 08:44:47,26.43,64.087,19.11
21191,12/13/2023 08:54:47,26.60,68.604,20.38
21192,12/13/2023 09:04:47,26.79,68.726,20.59
21193,12/13/2023 09:14:47,27.01,68.677,20.78
21194,12/13/2023 09:24:47,27.19,68.555,20.93
21195,12/13/2023 09:34:47,27.38,68.433,21.08
21196,12/13/2023 09:44:47,27.55,68.237,21.19
21197,12/13/2023 09:54:47,26.55,63.623,19.11
21198,12/13/2023 10:04:47,26.65,70.923,20.96
21199,12/13/2023 10:14:47,26.87,70.435,21.06
21200,12/13/2023 10:24:47,27.09,69.580,21.07
21201,12/13/2023 10:34:47,27.28,68.530,21.01
21202,12/13/2023 10:44:47,27.51,67.456,20.97
21203,12/13/2023 10:54:47,26.55,64.063,19.22
21204,12/13/2023 11:04:47,26.72,68.335,20.43
21205,12/13/2023 11:14:47,26.94,67.261,20.38
21206,12/13/2023 11:24:47,27.19,65.942,20.30
21207,12/13/2023 11:34:47,27.41,64.648,20.18
21208,12/13/2023 11:44:47,26.79,57.861,17.82
21209,12/13/2023 11:54:47,26.62,65.015,19.53
21210,12/13/2023 12:04:47,26.87,64.258,19.57
21211,12/13/2023 12:14:47,27.11,63.037,19.49
21212,12/13/2023 12:24:47,27.33,61.841,19.39
21213,12/13/2023 12:34:47,27.28,58.301,18.40
21214,12/13/2023 12:44:47,26.45,62.427,18.71
21215,12/13/2023 12:54:47,26.72,61.938,18.84
21216,12/13/2023 13:04:47,26.96,60.815,18.77
21217,12/13/2023 13:14:47,27.21,59.668,18.70
21218,12/13/2023 13:24:47,27.43,58.545,18.61
21219,12/13/2023 13:34:47,26.35,55.103,16.64
21220,12/13/2023 13:44:47,26.57,59.668,18.10
21221,12/13/2023 13:54:47,26.84,58.789,18.12
21222,12/13/2023 14:04:47,27.09,57.739,18.07
21223,12/13/2023 14:14:47,27.36,56.665,18.02
21224,12/13/2023 14:24:47,27.16,52.710,16.69
21225,12/13/2023 14:34:47,26.43,57.593,17.41
21226,12/13/2023 14:44:47,26.72,57.031,17.52
21227,12/13/2023 14:54:47,26.99,56.079,17.51
21228,12/13/2023 15:04:47,27.19,56.323,17.76
21229,12/13/2023 15:14:47,27.41,56.152,17.92
21230,12/13/2023 15:24:47,27.04,52.368,16.47
21231,12/13/2023 15:34:47,26.43,58.228,17.58
21232,12/13/2023 15:44:47,26.70,58.032,17.78
